"Worksheet exported from: C:\Users\Admin01\Documents\Agilent\MP Expert\My Results\SWECC04.mpws"
""
"Label","Type","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration %RSD","Intensity SD","Intensity %RSD","Weight","Volume","Dilution","Internal Standard","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"Blank","BLK","22/05/2026 10:44:11","Zn 472,215","Zn","!","0,00","0,00","ppm","0,02","-","-","1,15","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-0,23","-0,99","1,26","","",""
"Blank","BLK","22/05/2026 10:44:11","Zn 481,053","Zn","!","0,00","0,00","ppm","0,00","-","-","0,67","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-0,42","-0,34","0,77","","",""
"Blank","BLK","22/05/2026 10:44:11","Fe 358,119","Fe","!","0,00","0,00","ppm","0,69","-","-","22,04","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-24,69","11,69","15,06","","",""
"Blank","BLK","22/05/2026 10:44:11","Ca 393,366","Ca","!x","0,00","0,00","ppm","3,81","-","-","299,29","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-21,18","-282,19","314,82","x","x","x"
"Blank","BLK","22/05/2026 10:44:11","Ca 396,847","Ca","!x","0,00","0,00","ppm","0,77","-","-","44,04","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-48,63","35,93","15,01","x","x","x"
"Blank","BLK","22/05/2026 10:44:11","Fe 371,993","Fe","!","0,00","0,00","ppm","0,11","-","-","11,40","> 100,00","-","-","-","-","3","0,00","0,00","0,00","3,44","-12,58","9,48","","",""
"Blank","BLK","22/05/2026 10:44:11","Cu 218,172","Cu","!","0,00","0,00","ppm","0,23","-","-","13,42","> 100,00","-","-","-","-","3","0,00","0,00","0,00","14,85","-2,67","-11,51","","",""
"Blank","BLK","22/05/2026 10:44:11","Cu 316,968","Cu","!","0,00","0,00","ppm","-0,48","-","-","271,32","> 100,00","-","-","-","-","3","0,00","0,00","0,00","305,71","-96,16","-211,00","","",""
"Blank","BLK","22/05/2026 10:44:11","K 766,491","K","!","0,00","0,00","ppm","-0,07","-","-","60,10","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-64,22","9,09","54,93","","",""
"Blank","BLK","22/05/2026 10:44:11","K 769,897","K","!","0,00","0,00","ppm","0,00","-","-","98,67","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-104,82","13,75","91,08","","",""
"Blank","BLK","22/05/2026 10:44:11","Mn 257,610","Mn","!","0,00","0,00","ppm","0,13","-","-","11,25","> 100,00","-","-","-","-","3","0,00","0,00","0,00","5,42","7,76","-12,79","","",""
"Blank","BLK","22/05/2026 10:44:11","Mg 280,271","Mg","!","0,00","0,00","ppm","-0,03","-","-","8,47","> 100,00","-","-","-","-","3","0,00","0,00","0,00","0,68","8,06","-8,84","","",""
"Blank","BLK","22/05/2026 10:44:11","Mg 285,213","Mg","!","0,00","0,00","ppm","-0,01","-","-","13,58","> 100,00","-","-","-","-","3","0,00","0,00","0,00","13,40","0,34","-13,76","","",""
"Blank","BLK","22/05/2026 10:44:11","Mn 403,076","Mn","!","0,00","0,00","ppm","0,02","-","-","2,46","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-1,46","2,85","-1,34","","",""
"Blank","BLK","22/05/2026 10:44:11","Al 308,215","Al","!","0,00","0,00","ppm","0,18","-","-","77,19","> 100,00","-","-","-","-","3","0,00","0,00","0,00","88,10","-56,43","-31,13","","",""
"Blank","BLK","22/05/2026 10:44:11","Al 396,152","Al","!","0,00","0,00","ppm","0,00","-","-","10,78","> 100,00","-","-","-","-","3","0,00","0,00","0,00","-11,35","1,25","10,10","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Zn 472,215","Zn","","0,10","0,10","ppm","-0,78","-","-","6,32","> 100,00","-","-","-","-","3","0,10","0,10","0,10","-7,08","-0,83","5,56","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Zn 481,053","Zn","","0,10","0,10","ppm","43,34","-","-","2,10","4,85","-","-","-","-","3","0,10","0,10","0,10","45,74","42,48","41,81","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Fe 358,119","Fe","m","0,10","0,10","ppm","5838,91","-","-","90,29","1,55","-","-","-","-","3","0,10","0,10","0,10","5737,29","5869,50","5909,94","m","m","m"
"Standard 0.5","STD","22/05/2026 10:50:53","Ca 393,366","Ca","x","0,10","0,10","ppm","51060,07","-","-","849,88","1,66","-","-","-","-","3","0,10","0,10","0,10","51840,84","50154,81","51184,57","x","x","x"
"Standard 0.5","STD","22/05/2026 10:50:53","Ca 396,847","Ca","x","0,10","0,10","ppm","26490,24","-","-","308,51","1,16","-","-","-","-","3","0,10","0,10","0,10","26348,87","26277,75","26844,11","x","x","x"
"Standard 0.5","STD","22/05/2026 10:50:53","Fe 371,993","Fe","","0,10","0,10","ppm","6994,09","-","-","55,40","0,79","-","-","-","-","3","0,10","0,10","0,10","7024,50","6930,14","7027,63","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Cu 218,172","Cu","","0,10","0,10","ppm","43,74","-","-","24,23","55,41","-","-","-","-","3","0,10","0,10","0,10","59,30","15,82","56,11","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Cu 316,968","Cu","","0,10","0,10","ppm","543,24","-","-","221,39","40,75","-","-","-","-","3","0,10","0,10","0,10","793,55","463,08","373,09","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","K 766,491","K","","0,10","0,10","ppm","-7230,60","-","-","129,96","1,80","-","-","-","-","3","0,10","0,10","0,10","-7152,39","-7380,62","-7158,80","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","K 769,897","K","","0,10","0,10","ppm","-3838,35","-","-","7,25","0,19","-","-","-","-","3","0,10","0,10","0,10","-3834,71","-3833,62","-3846,70","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Mn 257,610","Mn","","0,10","0,10","ppm","1932,55","-","-","33,67","1,74","-","-","-","-","3","0,10","0,10","0,10","1896,49","1938,01","1963,17","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Mg 280,271","Mg","","0,10","0,10","ppm","5149,33","-","-","31,76","0,62","-","-","-","-","3","0,10","0,10","0,10","5116,03","5152,66","5179,30","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Mg 285,213","Mg","","0,10","0,10","ppm","18366,57","-","-","175,04","0,95","-","-","-","-","3","0,10","0,10","0,10","18285,41","18567,45","18246,84","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Mn 403,076","Mn","","0,10","0,10","ppm","3248,46","-","-","30,88","0,95","-","-","-","-","3","0,10","0,10","0,10","3218,36","3246,96","3280,07","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Al 308,215","Al","","0,10","0,10","ppm","220,50","-","-","31,20","14,15","-","-","-","-","3","0,10","0,10","0,10","235,44","241,42","184,64","","",""
"Standard 0.5","STD","22/05/2026 10:50:53","Al 396,152","Al","","0,10","0,10","ppm","1152,77","-","-","31,77","2,76","-","-","-","-","3","0,10","0,10","0,10","1181,58","1158,03","1118,70","","",""
"Standard 1","STD","22/05/2026 10:57:37","Zn 472,215","Zn","","1,00","1,00","ppm","232,17","-","-","5,08","2,19","-","-","-","-","3","1,00","1,00","1,00","234,00","236,09","226,44","","",""
"Standard 1","STD","22/05/2026 10:57:37","Zn 481,053","Zn","","1,00","1,00","ppm","397,23","-","-","1,11","0,28","-","-","-","-","3","1,00","1,00","1,00","395,98","397,64","398,08","","",""
"Standard 1","STD","22/05/2026 10:57:37","Fe 358,119","Fe","","1,00","1,00","ppm","49438,00","-","-","531,68","1,08","-","-","-","-","3","1,00","1,00","1,00","50048,49","49188,92","49076,59","","",""
"Standard 1","STD","22/05/2026 10:57:37","Ca 393,366","Ca","x","1,00","1,00","ppm","541654,22","-","-","5371,21","0,99","-","-","-","-","3","1,00","1,00","1,00","536012,32","542244,36","546705,99","x","x","x"
"Standard 1","STD","22/05/2026 10:57:37","Ca 396,847","Ca","x","1,00","1,00","ppm","282543,05","-","-","1439,87","0,51","-","-","-","-","3","1,00","1,00","1,00","280927,82","283009,35","283691,98","x","x","x"
"Standard 1","STD","22/05/2026 10:57:37","Fe 371,993","Fe","","1,00","1,00","ppm","69239,05","-","-","432,75","0,63","-","-","-","-","3","1,00","1,00","1,00","69185,19","69696,21","68835,76","","",""
"Standard 1","STD","22/05/2026 10:57:37","Cu 218,172","Cu","","1,00","1,00","ppm","743,96","-","-","29,03","3,90","-","-","-","-","3","1,00","1,00","1,00","777,44","725,79","728,65","","",""
"Standard 1","STD","22/05/2026 10:57:37","Cu 316,968","Cu","","1,00","1,00","ppm","940,64","-","-","254,03","27,01","-","-","-","-","3","1,00","1,00","1,00","1232,79","817,33","771,81","","",""
"Standard 1","STD","22/05/2026 10:57:37","K 766,491","K","","1,00","1,00","ppm","10460,96","-","-","252,90","2,42","-","-","-","-","3","1,00","1,00","1,00","10742,18","10252,20","10388,49","","",""
"Standard 1","STD","22/05/2026 10:57:37","K 769,897","K","","1,00","1,00","ppm","4730,95","-","-","103,73","2,19","-","-","-","-","3","1,00","1,00","1,00","4762,98","4814,89","4614,98","","",""
"Standard 1","STD","22/05/2026 10:57:37","Mn 257,610","Mn","","1,00","1,00","ppm","19426,27","-","-","305,84","1,57","-","-","-","-","3","1,00","1,00","1,00","19131,98","19404,35","19742,48","","",""
"Standard 1","STD","22/05/2026 10:57:37","Mg 280,271","Mg","","1,00","1,00","ppm","51695,77","-","-","92,75","0,18","-","-","-","-","3","1,00","1,00","1,00","51802,71","51647,13","51637,45","","",""
"Standard 1","STD","22/05/2026 10:57:37","Mg 285,213","Mg","","1,00","1,00","ppm","184026,64","-","-","931,89","0,51","-","-","-","-","3","1,00","1,00","1,00","185102,03","183456,05","183521,86","","",""
"Standard 1","STD","22/05/2026 10:57:37","Mn 403,076","Mn","","1,00","1,00","ppm","32406,47","-","-","180,75","0,56","-","-","-","-","3","1,00","1,00","1,00","32516,55","32197,86","32504,98","","",""
"Standard 1","STD","22/05/2026 10:57:37","Al 308,215","Al","","1,00","1,00","ppm","2122,31","-","-","28,14","1,33","-","-","-","-","3","1,00","1,00","1,00","2118,09","2096,51","2152,32","","",""
"Standard 1","STD","22/05/2026 10:57:37","Al 396,152","Al","","1,00","1,00","ppm","9418,54","-","-","85,39","0,91","-","-","-","-","3","1,00","1,00","1,00","9506,47","9335,93","9413,21","","",""
"Standard 2","STD","22/05/2026 11:04:20","Zn 472,215","Zn","","5,00","5,00","ppm","1345,88","-","-","7,38","0,55","-","-","-","-","3","5,00","5,00","5,00","1337,37","1350,56","1349,71","","",""
"Standard 2","STD","22/05/2026 11:04:20","Zn 481,053","Zn","","5,00","5,00","ppm","2014,88","-","-","9,57","0,48","-","-","-","-","3","5,00","5,00","5,00","2022,94","2004,30","2017,41","","",""
"Standard 2","STD","22/05/2026 11:04:20","Fe 358,119","Fe","","5,00","5,00","ppm","258833,39","-","-","5271,10","2,04","-","-","-","-","3","5,00","5,00","5,00","264869,58","256491,91","255138,69","","",""
"Standard 2","STD","22/05/2026 11:04:20","Ca 393,366","Ca","x","5,00","5,00","ppm","2649073,38","-","-","6637,81","0,25","-","-","-","-","3","5,00","5,00","5,00","2655130,19","2641977,20","2650112,74","x","x","x"
"Standard 2","STD","22/05/2026 11:04:20","Ca 396,847","Ca","x","5,00","5,00","ppm","1400046,05","-","-","19338,48","1,38","-","-","-","-","3","5,00","5,00","5,00","1409072,08","1413221,31","1377844,77","x","x","x"
"Standard 2","STD","22/05/2026 11:04:20","Fe 371,993","Fe","","5,00","5,00","ppm","356123,41","-","-","3309,53","0,93","-","-","-","-","3","5,00","5,00","5,00","354489,16","359932,17","353948,88","","",""
"Standard 2","STD","22/05/2026 11:04:20","Cu 218,172","Cu","","5,00","5,00","ppm","4180,45","-","-","53,65","1,28","-","-","-","-","3","5,00","5,00","5,00","4207,18","4118,68","4215,48","","",""
"Standard 2","STD","22/05/2026 11:04:20","Cu 316,968","Cu","","5,00","5,00","ppm","1201,39","-","-","124,05","10,33","-","-","-","-","3","5,00","5,00","5,00","1335,03","1179,22","1089,93","","",""
"Standard 2","STD","22/05/2026 11:04:20","K 766,491","K","","5,00","5,00","ppm","89892,35","-","-","589,04","0,66","-","-","-","-","3","5,00","5,00","5,00","89571,92","90572,15","89532,98","","",""
"Standard 2","STD","22/05/2026 11:04:20","K 769,897","K","","5,00","5,00","ppm","46145,36","-","-","231,87","0,50","-","-","-","-","3","5,00","5,00","5,00","45878,16","46264,22","46293,71","","",""
"Standard 2","STD","22/05/2026 11:04:20","Mn 257,610","Mn","","5,00","5,00","ppm","97026,87","-","-","1211,57","1,25","-","-","-","-","3","5,00","5,00","5,00","95689,61","97339,56","98051,45","","",""
"Standard 2","STD","22/05/2026 11:04:20","Mg 280,271","Mg","","5,00","5,00","ppm","257606,82","-","-","1274,06","0,49","-","-","-","-","3","5,00","5,00","5,00","256304,61","257665,13","258850,72","","",""
"Standard 2","STD","22/05/2026 11:04:20","Mg 285,213","Mg","","5,00","5,00","ppm","872487,56","-","-","7488,86","0,86","-","-","-","-","3","5,00","5,00","5,00","881029,78","867052,02","869380,89","","",""
"Standard 2","STD","22/05/2026 11:04:20","Mn 403,076","Mn","","5,00","5,00","ppm","166846,29","-","-","873,18","0,52","-","-","-","-","3","5,00","5,00","5,00","167239,86","165845,59","167453,41","","",""
"Standard 2","STD","22/05/2026 11:04:20","Al 308,215","Al","","5,00","5,00","ppm","10984,95","-","-","116,45","1,06","-","-","-","-","3","5,00","5,00","5,00","10889,52","10950,63","11114,70","","",""
"Standard 2","STD","22/05/2026 11:04:20","Al 396,152","Al","","5,00","5,00","ppm","49248,53","-","-","688,52","1,40","-","-","-","-","3","5,00","5,00","5,00","48898,22","50041,76","48805,61","","",""
"Standard 3","STD","22/05/2026 11:11:05","Zn 472,215","Zn","","10,00","10,00","ppm","2455,36","-","-","30,94","1,26","-","-","-","-","3","10,00","10,00","10,00","2424,65","2486,53","2454,88","","",""
"Standard 3","STD","22/05/2026 11:11:05","Zn 481,053","Zn","","10,00","10,00","ppm","3595,79","-","-","72,98","2,03","-","-","-","-","3","10,00","10,00","10,00","3659,79","3516,31","3611,27","","",""
"Standard 3","STD","22/05/2026 11:11:05","Fe 358,119","Fe","","10,00","10,00","ppm","460084,49","-","-","5903,39","1,28","-","-","-","-","3","10,00","10,00","10,00","465290,69","461292,11","453670,67","","",""
"Standard 3","STD","22/05/2026 11:11:05","Ca 393,366","Ca","x","10,00","10,00","ppm","4686412,20","-","-","21340,43","0,46","-","-","-","-","3","10,00","10,00","10,00","4661923,52","4696281,15","4701031,94","x","x","x"
"Standard 3","STD","22/05/2026 11:11:05","Ca 396,847","Ca","x","10,00","10,00","ppm","2495102,63","-","-","14517,59","0,58","-","-","-","-","3","10,00","10,00","10,00","2511837,21","2485883,49","2487587,19","x","x","x"
"Standard 3","STD","22/05/2026 11:11:05","Fe 371,993","Fe","","10,00","10,00","ppm","678547,78","-","-","2546,33","0,38","-","-","-","-","3","10,00","10,00","10,00","675644,22","679598,59","680400,55","","",""
"Standard 3","STD","22/05/2026 11:11:05","Cu 218,172","Cu","","10,00","10,00","ppm","8016,18","-","-","70,36","0,88","-","-","-","-","3","10,00","10,00","10,00","8019,69","8084,72","7944,12","","",""
"Standard 3","STD","22/05/2026 11:11:05","Cu 316,968","Cu","","10,00","10,00","ppm","1484,51","-","-","183,44","12,36","-","-","-","-","3","10,00","10,00","10,00","1670,46","1479,37","1303,69","","",""
"Standard 3","STD","22/05/2026 11:11:05","K 766,491","K","","10,00","10,00","ppm","166135,69","-","-","3322,06","2,00","-","-","-","-","3","10,00","10,00","10,00","162881,51","169521,71","166003,86","","",""
"Standard 3","STD","22/05/2026 11:11:05","K 769,897","K","","10,00","10,00","ppm","82666,29","-","-","1661,95","2,01","-","-","-","-","3","10,00","10,00","10,00","82471,87","84416,90","81110,09","","",""
"Standard 3","STD","22/05/2026 11:11:05","Mn 257,610","Mn","","10,00","10,00","ppm","178915,25","-","-","1702,57","0,95","-","-","-","-","3","10,00","10,00","10,00","176971,17","179634,02","180140,56","","",""
"Standard 3","STD","22/05/2026 11:11:05","Mg 280,271","Mg","","10,00","10,00","ppm","469345,20","-","-","3226,64","0,69","-","-","-","-","3","10,00","10,00","10,00","466622,34","472909,06","468504,19","","",""
"Standard 3","STD","22/05/2026 11:11:05","Mg 285,213","Mg","","10,00","10,00","ppm","1495528,77","-","-","17012,32","1,14","-","-","-","-","3","10,00","10,00","10,00","1496181,74","1478199,37","1512205,21","","",""
"Standard 3","STD","22/05/2026 11:11:05","Mn 403,076","Mn","","10,00","10,00","ppm","316328,88","-","-","7355,41","2,33","-","-","-","-","3","10,00","10,00","10,00","315024,00","324249,40","309713,24","","",""
"Standard 3","STD","22/05/2026 11:11:05","Al 308,215","Al","","10,00","10,00","ppm","20139,90","-","-","408,69","2,03","-","-","-","-","3","10,00","10,00","10,00","20477,84","19685,67","20256,18","","",""
"Standard 3","STD","22/05/2026 11:11:05","Al 396,152","Al","","10,00","10,00","ppm","92894,00","-","-","1012,19","1,09","-","-","-","-","3","10,00","10,00","10,00","93063,62","91807,71","93810,66","","",""
"Standard 4","STD","22/05/2026 11:17:51","Zn 472,215","Zn","","25,00","25,00","ppm","6093,57","-","-","51,72","0,85","-","-","-","-","3","25,00","25,00","25,00","6105,82","6138,07","6036,83","","",""
"Standard 4","STD","22/05/2026 11:17:51","Zn 481,053","Zn","","25,00","25,00","ppm","8959,64","-","-","88,05","0,98","-","-","-","-","3","25,00","25,00","25,00","8925,96","8893,40","9059,56","","",""
"Standard 4","STD","22/05/2026 11:17:51","Fe 358,119","Fe","","25,00","25,00","ppm","1104621,05","-","-","13796,93","1,25","-","-","-","-","3","25,00","25,00","25,00","1091146,21","1118718,97","1103997,97","","",""
"Standard 4","STD","22/05/2026 11:17:51","Ca 393,366","Ca","x","####","####","ppm","####","-","-","-","N/A","-","-","-","-","3","####","####","####","####","####","####","####x","####x","####x"
"Standard 4","STD","22/05/2026 11:17:51","Ca 396,847","Ca","x","####","####","ppm","####","-","-","-","N/A","-","-","-","-","3","####","25,00","25,00","####","5534465,87","5524138,07","####x","x","x"
"Standard 4","STD","22/05/2026 11:17:51","Fe 371,993","Fe","","25,00","25,00","ppm","1592762,14","-","-","23487,53","1,47","-","-","-","-","3","25,00","25,00","25,00","1566894,43","1612753,62","1598638,37","","",""
"Standard 4","STD","22/05/2026 11:17:51","Cu 218,172","Cu","","25,00","25,00","ppm","19490,76","-","-","317,12","1,63","-","-","-","-","3","25,00","25,00","25,00","19233,50","19393,71","19845,07","","",""
"Standard 4","STD","22/05/2026 11:17:51","Cu 316,968","Cu","","25,00","25,00","ppm","1813,32","-","-","243,75","13,44","-","-","-","-","3","25,00","25,00","25,00","2090,89","1634,14","1714,93","","",""
"Standard 4","STD","22/05/2026 11:17:51","K 766,491","K","","25,00","25,00","ppm","400609,91","-","-","2566,60","0,64","-","-","-","-","3","25,00","25,00","25,00","397953,69","400799,69","403076,34","","",""
"Standard 4","STD","22/05/2026 11:17:51","K 769,897","K","","25,00","25,00","ppm","206479,26","-","-","5672,08","2,75","-","-","-","-","3","25,00","25,00","25,00","206344,38","200875,82","212217,57","","",""
"Standard 4","STD","22/05/2026 11:17:51","Mn 257,610","Mn","","25,00","25,00","ppm","435564,46","-","-","6282,14","1,44","-","-","-","-","3","25,00","25,00","25,00","428671,80","437052,77","440968,79","","",""
"Standard 4","STD","22/05/2026 11:17:51","Mg 280,271","Mg","","25,00","25,00","ppm","1089535,94","-","-","4607,85","0,42","-","-","-","-","3","25,00","25,00","25,00","1084839,80","1089717,91","1094050,12","","",""
"Standard 4","STD","22/05/2026 11:17:51","Mg 285,213","Mg","","25,00","25,00","ppm","2968782,67","-","-","2940,53","0,10","-","-","-","-","3","25,00","25,00","25,00","2966477,94","2972094,41","2967775,66","","",""
"Standard 4","STD","22/05/2026 11:17:51","Mn 403,076","Mn","","25,00","25,00","ppm","825846,83","-","-","9667,38","1,17","-","-","-","-","3","25,00","25,00","25,00","834306,36","815309,50","827924,64","","",""
"Standard 4","STD","22/05/2026 11:17:51","Al 308,215","Al","","25,00","25,00","ppm","54456,14","-","-","256,79","0,47","-","-","-","-","3","25,00","25,00","25,00","54161,70","54633,72","54572,98","","",""
"Standard 4","STD","22/05/2026 11:17:51","Al 396,152","Al","","25,00","25,00","ppm","256226,16","-","-","1740,98","0,68","-","-","-","-","3","25,00","25,00","25,00","255268,27","255174,46","258235,74","","",""
"Standard 5","STD","22/05/2026 11:24:39","Zn 472,215","Zn","","50,00","50,00","ppm","12412,62","-","-","65,98","0,53","-","-","-","-","3","50,00","50,00","50,00","12445,12","12336,69","12456,05","","",""
"Standard 5","STD","22/05/2026 11:24:39","Zn 481,053","Zn","","50,00","50,00","ppm","18228,09","-","-","106,26","0,58","-","-","-","-","3","50,00","50,00","50,00","18116,90","18238,75","18328,62","","",""
"Standard 5","STD","22/05/2026 11:24:39","Fe 358,119","Fe","","50,00","50,00","ppm","2342553,78","-","-","6352,48","0,27","-","-","-","-","3","50,00","50,00","50,00","2335283,77","2347033,92","2345343,64","","",""
"Standard 5","STD","22/05/2026 11:24:39","Ca 393,366","Ca","x","####","####","ppm","####","-","-","-","N/A","-","-","-","-","3","####","####","####","####","####","####","####x","####x","####x"
"Standard 5","STD","22/05/2026 11:24:39","Ca 396,847","Ca","x","####","####","ppm","####","-","-","-","N/A","-","-","-","-","3","####","####","####","####","####","####","####x","####x","####x"
"Standard 5","STD","22/05/2026 11:24:39","Fe 371,993","Fe","","50,00","50,00","ppm","3109350,71","-","-","3710,17","0,12","-","-","-","-","3","50,00","50,00","50,00","3111967,36","3105104,67","3110980,12","","",""
"Standard 5","STD","22/05/2026 11:24:39","Cu 218,172","Cu","","50,00","50,00","ppm","38964,67","-","-","86,96","0,22","-","-","-","-","3","50,00","50,00","50,00","38877,20","39051,11","38965,69","","",""
"Standard 5","STD","22/05/2026 11:24:39","Cu 316,968","Cu","","50,00","50,00","ppm","2099,02","-","-","157,19","7,49","-","-","-","-","3","50,00","50,00","50,00","2199,18","2180,04","1917,85","","",""
"Standard 5","STD","22/05/2026 11:24:39","K 766,491","K","","50,00","50,00","ppm","753799,55","-","-","7005,92","0,93","-","-","-","-","3","50,00","50,00","50,00","745741,34","758446,64","757210,65","","",""
"Standard 5","STD","22/05/2026 11:24:39","K 769,897","K","","50,00","50,00","ppm","415337,69","-","-","5267,60","1,27","-","-","-","-","3","50,00","50,00","50,00","419866,50","416589,67","409556,90","","",""
"Standard 5","STD","22/05/2026 11:24:39","Mn 257,610","Mn","","50,00","50,00","ppm","807490,68","-","-","3549,75","0,44","-","-","-","-","3","50,00","50,00","50,00","804191,13","807034,41","811246,51","","",""
"Standard 5","STD","22/05/2026 11:24:39","Mg 280,271","Mg","","50,00","50,00","ppm","1879850,41","-","-","8519,40","0,45","-","-","-","-","3","50,00","50,00","50,00","1871288,62","1879935,84","1888326,77","","",""
"Standard 5","STD","22/05/2026 11:24:39","Mg 285,213","Mg","","50,00","50,00","ppm","4077825,91","-","-","5112,15","0,13","-","-","-","-","3","50,00","50,00","50,00","4072399,09","4078527,79","4082550,85","","",""
"Standard 5","STD","22/05/2026 11:24:39","Mn 403,076","Mn","","50,00","50,00","ppm","1655954,42","-","-","24024,45","1,45","-","-","-","-","3","50,00","50,00","50,00","1654238,07","1632834,18","1680791,03","","",""
"Standard 5","STD","22/05/2026 11:24:39","Al 308,215","Al","","50,00","50,00","ppm","112821,16","-","-","949,06","0,84","-","-","-","-","3","50,00","50,00","50,00","112663,60","113839,14","111960,74","","",""
"Standard 5","STD","22/05/2026 11:24:39","Al 396,152","Al","","50,00","50,00","ppm","526501,28","-","-","2965,58","0,56","-","-","-","-","3","50,00","50,00","50,00","523180,02","528884,10","527439,72","","",""
"T1.1","Sample","22/05/2026 11:31:24","Zn 472,215","Zn","!","Uncal","Uncal","ppm","7893,41","-","-","73,64","0,93","1","1","1","-","3","Uncal","Uncal","Uncal","7920,31","7810,10","7949,82","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Zn 481,053","Zn","!","Uncal","Uncal","ppm","-1510,50","-","-","17,19","1,14","1","1","1","-","3","Uncal","Uncal","Uncal","-1510,88","-1493,12","-1527,49","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Fe 358,119","Fe","!","####","####","ppm","####","-","-","-","N/A","1","1","1","-","3","####","####","####","####","####","####","####Uncal","####Uncal","####Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Ca 393,366","Ca","!x","####","####","ppm","####","-","-","-","N/A","1","1","1","-","3","####","####","####","####","####","####","####Uncalx","####Uncalx","####Uncalx"
"T1.1","Sample","22/05/2026 11:31:24","Ca 396,847","Ca","!x","Uncal","Uncal","ppm","4431241,22","-","-","22936,39","0,52","1","1","1","-","3","Uncal","Uncal","Uncal","4452504,60","4434283,58","4406935,49","Uncalx","Uncalx","Uncalx"
"T1.1","Sample","22/05/2026 11:31:24","Fe 371,993","Fe","!","Uncal","Uncal","ppm","-56119,16","-","-","963,03","1,72","1","1","1","-","3","Uncal","Uncal","Uncal","-57095,68","-55170,22","-56091,56","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Cu 218,172","Cu","!","Uncal","Uncal","ppm","535,13","-","-","21,79","4,07","1","1","1","-","3","Uncal","Uncal","Uncal","558,29","532,07","515,03","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Cu 316,968","Cu","!","Uncal","Uncal","ppm","1582,55","-","-","156,54","9,89","1","1","1","-","3","Uncal","Uncal","Uncal","1621,94","1715,63","1410,08","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","K 766,491","K","!","Uncal","Uncal","ppm","474366,79","-","-","7324,55","1,54","1","1","1","-","3","Uncal","Uncal","Uncal","468459,17","472079,03","482562,17","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","K 769,897","K","!","Uncal","Uncal","ppm","338142,03","-","-","3478,29","1,03","1","1","1","-","3","Uncal","Uncal","Uncal","341453,54","338454,51","334518,04","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Mn 257,610","Mn","!","Uncal","Uncal","ppm","13353,94","-","-","141,91","1,06","1","1","1","-","3","Uncal","Uncal","Uncal","13190,20","13430,34","13441,28","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Mg 280,271","Mg","!","Uncal","Uncal","ppm","388809,32","-","-","2691,66","0,69","1","1","1","-","3","Uncal","Uncal","Uncal","385834,38","389517,49","391076,10","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Mg 285,213","Mg","!","Uncal","Uncal","ppm","1069642,48","-","-","20611,64","1,93","1","1","1","-","3","Uncal","Uncal","Uncal","1077634,10","1046231,73","1085061,62","Uncal","Uncal","Uncal"
"T1.1","Sample","22/05/2026 11:31:24","Mn 403,076","Mn","!u","-0,09","-0,09","ppm","-2960,61","0,00","4,46","131,92","4,46","1","1","1","-","3","-0,09","-0,09","-0,09","-3022,21","-3050,47","-2809,16","u","u","u"
"T1.1","Sample","22/05/2026 11:31:24","Al 308,215","Al","!","Uncal","Uncal","ppm","-1773,18","-","-","59,81","3,37","1","1","1","-","3","Uncal","Uncal","Uncal","-1838,72","-1721,53","-1759,29","Uncal","Uncal","Uncal"
